type,n,min_us,max_us,mean_us,median_us,stddev_us
1,19200,5257,5748,5464.778,5447,143.923
1,19300,5362,5725,5527.333,5500,130.878
1,19400,5332,5694,5448.444,5397,141.402
1,19500,5374,5698,5474.556,5443,96.814
1,19600,5441,5678,5555.667,5540,74.367
1,19700,5542,6041,5767.667,5729,158.510
1,19800,5661,6027,5776.222,5750,113.380
1,19900,5568,5898,5722.667,5681,121.996
1,20000,5591,5872,5721.111,5663,107.638
1,20100,5818,6468,5981.222,5864,244.507
1,20200,5859,6317,6018.889,5898,187.400
1,20300,5738,6800,5984.333,5826,361.053
1,20400,5771,5853,5811.000,5801,32.565
1,20500,5830,6046,5916.111,5908,56.865
1,20600,5871,5968,5921.333,5924,39.525
1,20700,5809,6049,5946.333,5979,84.670
1,20800,5952,6326,6061.000,6018,113.023
1,20900,6030,6116,6085.444,6097,32.008
1,21000,6095,6360,6158.444,6136,82.175
1,21100,6129,6456,6195.444,6164,102.238
1,21200,6210,6440,6367.333,6392,76.072
1,21300,6214,6510,6341.333,6301,98.612
1,21400,6341,6696,6489.444,6465,99.400
1,21500,6337,7068,6609.444,6575,216.052
1,21600,6337,7299,6506.222,6409,299.877
1,21700,6401,6622,6476.333,6455,73.890
1,21800,6496,6921,6678.222,6689,122.307
1,21900,6484,6770,6686.667,6725,87.121
1,22000,6581,6860,6749.889,6763,108.674
1,22100,6590,6840,6687.333,6662,85.885
1,22200,6651,7272,6897.556,6872,207.996
1,22300,6715,7058,6828.556,6776,131.932
1,22400,6703,7292,6898.333,6878,189.287
1,22500,6960,7168,7064.556,7055,63.563
1,22600,7011,7911,7265.778,7132,281.237
1,22700,6924,7525,7012.333,6950,193.358
1,22800,6957,7349,7077.778,7011,137.605
1,22900,7006,7361,7114.444,7069,119.496
1,23000,7073,7419,7193.111,7136,113.769
1,23100,7134,7386,7237.000,7215,85.769
1,23200,7392,7854,7527.667,7420,170.143
1,23300,7232,7773,7433.778,7422,166.044
1,23400,7243,7327,7283.000,7282,27.042
1,23500,7125,7735,7326.000,7242,214.419
1,23600,7343,7937,7543.111,7444,199.907
1,23700,7264,8007,7500.000,7488,208.292
1,23800,7472,7799,7570.333,7529,108.156
1,23900,7505,7922,7615.667,7593,124.621
1,24000,7542,7956,7698.111,7630,145.593
1,24100,7818,7971,7881.444,7863,46.376
1,24200,7874,8215,7989.222,7944,128.027
1,24300,7899,8662,8225.889,8210,313.211
1,24400,7979,8716,8196.333,8041,286.588
1,24500,8021,8607,8157.778,8073,198.692
1,24600,7879,8407,8128.889,8111,159.793
1,24700,7905,8308,8010.778,7933,143.358
1,24800,7979,8867,8240.333,8054,330.860
1,24900,8086,9426,8437.333,8311,417.882
1,25000,8105,8794,8375.889,8318,234.681
1,25100,8223,9121,8498.000,8443,250.896
1,25200,8234,8731,8481.556,8472,170.928
1,25300,8302,9337,8554.667,8485,306.465
1,25400,8281,8984,8457.444,8347,256.182
1,25500,8356,9015,8637.889,8612,238.601
1,25600,8461,9014,8772.889,8760,169.603
1,25700,8013,8454,8235.889,8224,120.224
1,25800,7571,8729,7928.222,7753,423.146
1,25900,7077,7422,7202.222,7159,138.845
1,26000,6609,7014,6707.667,6675,118.288
1,26100,6230,6875,6493.000,6515,260.065
1,26200,6172,6900,6463.778,6491,267.546
1,26300,6194,6577,6376.667,6298,158.168
1,26400,6227,6755,6339.333,6297,160.123
1,26500,6286,6936,6441.778,6323,221.366
1,26600,6309,6977,6454.778,6343,223.438
1,26700,6336,7563,6524.667,6400,391.952
1,26800,6372,6715,6484.000,6418,131.202
1,26900,6406,7063,6570.333,6490,227.642
1,27000,6477,7079,6693.333,6554,240.280
1,27100,6476,7012,6647.556,6582,190.115
1,27200,6537,7590,6940.667,6894,331.378
1,27300,6543,7547,6759.889,6618,317.243
1,27400,6615,7252,6848.667,6691,287.216
1,27500,6634,7381,6844.556,6682,291.109
1,27600,6659,7046,6765.000,6697,138.626
1,27700,6711,6973,6819.889,6797,90.223
1,27800,6723,7144,6867.111,6800,156.220
1,27900,6786,7438,7009.778,6835,276.950
1,28000,6819,7732,7035.444,6901,322.386
1,28100,6865,7418,6954.222,6901,175.514
1,28200,6898,7737,7140.556,6953,345.263
1,28300,6909,7662,7159.222,7103,241.265
1,28400,6933,7221,7016.556,6985,90.163
1,28500,6998,8037,7348.111,7118,400.619
1,28600,7237,8112,7359.111,7264,284.349
1,28700,7131,7591,7292.778,7254,149.372
1,28800,7082,7741,7276.111,7139,243.918
1,28900,7162,8168,7294.333,7179,328.746
1,29000,7157,8147,7389.222,7232,325.916
1,29100,7207,7313,7258.000,7261,39.256
1,29200,7258,8033,7444.889,7309,274.951
1,29300,7489,8399,7821.778,7771,303.765
1,29400,7549,7823,7625.111,7584,99.400
1,29500,7369,7635,7503.778,7459,103.956
1,29600,7419,8231,7671.556,7489,318.228
1,29700,7450,7509,7467.778,7461,18.342
1,29800,7455,7876,7571.667,7505,146.041
1,29900,7521,7832,7594.333,7577,93.875
1,30000,7536,7865,7614.444,7575,99.909
2,500,31,41,32.889,32,3.296
2,600,36,38,37.222,37,0.667
2,700,43,44,43.556,44,0.527
2,800,50,51,50.222,50,0.441
2,900,68,69,68.889,69,0.333
2,1000,74,79,77.222,77,1.394
2,1100,81,87,84.333,85,1.871
2,1200,86,95,92.333,94,3.428
2,1300,99,147,124.000,125,23.146
2,1400,104,151,112.000,107,14.765
2,1500,118,120,119.111,119,0.601
2,1600,126,128,126.889,127,0.782
2,1700,153,161,157.222,158,2.682
2,1800,160,243,192.556,169,39.016
2,1900,179,258,209.444,180,38.207
2,2000,187,191,189.111,189,1.453
2,2100,189,201,198.111,200,4.910
2,2200,208,215,212.556,213,1.944
2,2300,206,227,221.444,224,6.405
2,2400,234,313,243.556,235,26.053
2,2500,246,350,281.111,250,45.383
2,2600,245,261,257.889,260,5.061
2,2700,258,268,264.222,266,3.563
2,2800,272,279,276.444,277,1.944
2,2900,272,292,286.222,289,6.515
2,3000,289,303,298.778,301,4.738
2,3100,281,301,293.667,298,7.665
2,3200,298,317,308.444,309,6.366
2,3300,352,382,367.444,367,11.226
